ID,innings,overs,ballnumber,batter,bowler,non-striker,extra_type,batsman_run,extras_run,total_run,non_boundary,isWicketDelivery,player_out,kind,fielders_involved,BattingTeam
1304076,1,12,5,SV Samson,PJ Cummins,JC Buttler,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals
1304076,1,12,6,JC Buttler,PJ Cummins,SV Samson,NA,4,0,4,0,0,NA,NA,NA,Rajasthan Royals
1304076,1,13,1,SV Samson,CV Varun,JC Buttler,NA,6,0,6,0,0,NA,NA,NA,Rajasthan Royals
1304076,1,13,2,SV Samson,CV Varun,JC Buttler,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals
1304076,1,13,3,JC Buttler,CV Varun,SV Samson,NA,3,0,3,0,0,NA,NA,NA,Rajasthan Royals
1304076,1,13,4,SV Samson,CV Varun,JC Buttler,NA,2,0,2,0,0,NA,NA,NA,Rajasthan Royals
1304076,1,13,5,SV Samson,CV Varun,JC Buttler,NA,2,0,2,0,0,NA,NA,NA,Rajasthan Royals
1304076,1,13,6,SV Samson,CV Varun,JC Buttler,wides,0,1,1,0,0,NA,NA,NA,Rajasthan Royals
1304076,1,13,7,SV Samson,CV Varun,JC Buttler,NA,0,0,0,0,0,NA,NA,NA,Rajasthan Royals
1304076,1,14,1,JC Buttler,UT Yadav,SV Samson,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals
1304076,1,14,2,SV Samson,UT Yadav,JC Buttler,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals
1304076,1,14,3,JC Buttler,UT Yadav,SV Samson,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals
1304076,1,14,4,SV Samson,UT Yadav,JC Buttler,NA,4,0,4,0,0,NA,NA,NA,Rajasthan Royals
1304076,1,14,5,SV Samson,UT Yadav,JC Buttler,NA,2,0,2,0,0,NA,NA,NA,Rajasthan Royals
1304076,1,14,6,SV Samson,UT Yadav,JC Buttler,NA,6,0,6,0,0,NA,NA,NA,Rajasthan Royals
1304076,1,15,1,JC Buttler,AD Russell,SV Samson,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals
1304076,1,15,2,SV Samson,AD Russell,JC Buttler,NA,0,0,0,0,1,SV Samson,caught,Shivam Mavi,Rajasthan Royals
1304076,1,15,3,SO Hetmyer,AD Russell,JC Buttler,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals
1304076,1,15,4,JC Buttler,AD Russell,SO Hetmyer,NA,4,0,4,0,0,NA,NA,NA,Rajasthan Royals
1304076,1,15,5,JC Buttler,AD Russell,SO Hetmyer,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals
1304076,1,15,6,SO Hetmyer,AD Russell,JC Buttler,NA,4,0,4,0,0,NA,NA,NA,Rajasthan Royals
1304076,1,16,1,JC Buttler,PJ Cummins,SO Hetmyer,wides,0,1,1,0,0,NA,NA,NA,Rajasthan Royals
1304076,1,16,2,JC Buttler,PJ Cummins,SO Hetmyer,NA,6,0,6,0,0,NA,NA,NA,Rajasthan Royals
1304076,1,16,3,JC Buttler,PJ Cummins,SO Hetmyer,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals
1304076,1,16,4,SO Hetmyer,PJ Cummins,JC Buttler,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals
1304076,1,16,5,JC Buttler,PJ Cummins,SO Hetmyer,NA,0,0,0,0,1,JC Buttler,caught,CV Varun,Rajasthan Royals
1304076,1,16,6,R Parag,PJ Cummins,SO Hetmyer,wides,0,1,1,0,0,NA,NA,NA,Rajasthan Royals
1304076,1,16,7,R Parag,PJ Cummins,SO Hetmyer,NA,4,0,4,0,0,NA,NA,NA,Rajasthan Royals
1304076,1,16,8,R Parag,PJ Cummins,SO Hetmyer,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals
1304076,1,17,1,R Parag,SP Narine,SO Hetmyer,NA,0,0,0,0,1,R Parag,caught,Shivam Mavi,Rajasthan Royals
1304076,1,17,2,KK Nair,SP Narine,SO Hetmyer,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals
1304076,1,17,3,SO Hetmyer,SP Narine,KK Nair,wides,0,1,1,0,0,NA,NA,NA,Rajasthan Royals
1304076,1,17,4,SO Hetmyer,SP Narine,KK Nair,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals
1304076,1,17,5,KK Nair,SP Narine,SO Hetmyer,NA,0,0,0,0,0,NA,NA,NA,Rajasthan Royals
1304076,1,17,6,KK Nair,SP Narine,SO Hetmyer,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals
1304076,1,17,7,SO Hetmyer,SP Narine,KK Nair,wides,0,1,1,0,0,NA,NA,NA,Rajasthan Royals
1304076,1,17,8,SO Hetmyer,SP Narine,KK Nair,NA,0,0,0,0,0,NA,NA,NA,Rajasthan Royals
1304076,1,18,1,KK Nair,Shivam Mavi,SO Hetmyer,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals
1304076,1,18,2,SO Hetmyer,Shivam Mavi,KK Nair,NA,0,0,0,0,0,NA,NA,NA,Rajasthan Royals
1304076,1,18,3,SO Hetmyer,Shivam Mavi,KK Nair,NA,2,0,2,0,0,NA,NA,NA,Rajasthan Royals
1304076,1,18,4,SO Hetmyer,Shivam Mavi,KK Nair,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals
1304076,1,18,5,KK Nair,Shivam Mavi,SO Hetmyer,NA,0,0,0,0,1,KK Nair,caught,PJ Cummins,Rajasthan Royals
1304076,1,18,6,R Ashwin,Shivam Mavi,SO Hetmyer,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals
1304076,1,19,1,R Ashwin,AD Russell,SO Hetmyer,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals
1304076,1,19,2,SO Hetmyer,AD Russell,R Ashwin,wides,0,1,1,0,0,NA,NA,NA,Rajasthan Royals
1304076,1,19,3,SO Hetmyer,AD Russell,R Ashwin,NA,6,0,6,0,0,NA,NA,NA,Rajasthan Royals
1304076,1,19,4,SO Hetmyer,AD Russell,R Ashwin,NA,6,0,6,0,0,NA,NA,NA,Rajasthan Royals
1304076,1,19,5,SO Hetmyer,AD Russell,R Ashwin,NA,0,0,0,0,0,NA,NA,NA,Rajasthan Royals
1304076,1,19,6,SO Hetmyer,AD Russell,R Ashwin,NA,0,0,0,0,0,NA,NA,NA,Rajasthan Royals
1304076,1,19,7,SO Hetmyer,AD Russell,R Ashwin,NA,4,0,4,0,0,NA,NA,NA,Rajasthan Royals
1304076,2,0,1,AJ Finch,TA Boult,SP Narine,NA,0,0,0,0,1,SP Narine,run out,SO Hetmyer,Kolkata Knight Riders
1304076,2,0,2,SS Iyer,TA Boult,AJ Finch,NA,4,0,4,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,0,3,SS Iyer,TA Boult,AJ Finch,NA,4,0,4,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,0,4,SS Iyer,TA Boult,AJ Finch,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,0,5,SS Iyer,TA Boult,AJ Finch,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,0,6,SS Iyer,TA Boult,AJ Finch,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,1,1,SS Iyer,M Prasidh Krishna,AJ Finch,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,1,2,AJ Finch,M Prasidh Krishna,SS Iyer,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,1,3,AJ Finch,M Prasidh Krishna,SS Iyer,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,1,4,SS Iyer,M Prasidh Krishna,AJ Finch,NA,4,0,4,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,1,5,SS Iyer,M Prasidh Krishna,AJ Finch,NA,4,0,4,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,1,6,SS Iyer,M Prasidh Krishna,AJ Finch,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,2,1,AJ Finch,TA Boult,SS Iyer,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,2,2,AJ Finch,TA Boult,SS Iyer,NA,4,0,4,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,2,3,AJ Finch,TA Boult,SS Iyer,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,2,4,AJ Finch,TA Boult,SS Iyer,NA,4,0,4,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,2,5,AJ Finch,TA Boult,SS Iyer,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,2,6,AJ Finch,TA Boult,SS Iyer,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,3,1,SS Iyer,OC McCoy,AJ Finch,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,3,2,SS Iyer,OC McCoy,AJ Finch,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,3,3,AJ Finch,OC McCoy,SS Iyer,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,3,4,SS Iyer,OC McCoy,AJ Finch,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,3,5,SS Iyer,OC McCoy,AJ Finch,NA,2,0,2,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,3,6,SS Iyer,OC McCoy,AJ Finch,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,4,1,AJ Finch,M Prasidh Krishna,SS Iyer,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,4,2,SS Iyer,M Prasidh Krishna,AJ Finch,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,4,3,SS Iyer,M Prasidh Krishna,AJ Finch,NA,4,0,4,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,4,4,SS Iyer,M Prasidh Krishna,AJ Finch,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,4,5,AJ Finch,M Prasidh Krishna,SS Iyer,NA,4,0,4,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,4,6,AJ Finch,M Prasidh Krishna,SS Iyer,wides,0,1,1,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,4,7,AJ Finch,M Prasidh Krishna,SS Iyer,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,5,1,AJ Finch,R Ashwin,SS Iyer,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,5,2,AJ Finch,R Ashwin,SS Iyer,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,5,3,SS Iyer,R Ashwin,AJ Finch,NA,2,0,2,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,5,4,SS Iyer,R Ashwin,AJ Finch,NA,4,0,4,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,5,5,SS Iyer,R Ashwin,AJ Finch,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,5,6,AJ Finch,R Ashwin,SS Iyer,NA,6,0,6,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,6,1,SS Iyer,YS Chahal,AJ Finch,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,6,2,AJ Finch,YS Chahal,SS Iyer,wides,0,1,1,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,6,3,AJ Finch,YS Chahal,SS Iyer,NA,4,0,4,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,6,4,AJ Finch,YS Chahal,SS Iyer,wides,0,1,1,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,6,5,AJ Finch,YS Chahal,SS Iyer,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,6,6,SS Iyer,YS Chahal,AJ Finch,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,6,7,AJ Finch,YS Chahal,SS Iyer,NA,4,0,4,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,6,8,AJ Finch,YS Chahal,SS Iyer,NA,4,0,4,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,7,1,SS Iyer,OC McCoy,AJ Finch,wides,0,1,1,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,7,2,SS Iyer,OC McCoy,AJ Finch,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,7,3,AJ Finch,OC McCoy,SS Iyer,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,7,4,SS Iyer,OC McCoy,AJ Finch,wides,0,1,1,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,7,5,SS Iyer,OC McCoy,AJ Finch,NA,3,0,3,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,7,6,AJ Finch,OC McCoy,SS Iyer,NA,4,0,4,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,7,7,AJ Finch,OC McCoy,SS Iyer,NA,6,0,6,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,7,8,AJ Finch,OC McCoy,SS Iyer,NA,2,0,2,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,8,1,SS Iyer,M Prasidh Krishna,AJ Finch,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,8,2,AJ Finch,M Prasidh Krishna,SS Iyer,wides,0,1,1,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,8,3,AJ Finch,M Prasidh Krishna,SS Iyer,NA,4,0,4,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,8,4,AJ Finch,M Prasidh Krishna,SS Iyer,NA,4,0,4,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,8,5,AJ Finch,M Prasidh Krishna,SS Iyer,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,8,6,SS Iyer,M Prasidh Krishna,AJ Finch,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,8,7,AJ Finch,M Prasidh Krishna,SS Iyer,wides,0,1,1,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,8,8,AJ Finch,M Prasidh Krishna,SS Iyer,wides,0,1,1,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,8,9,AJ Finch,M Prasidh Krishna,SS Iyer,NA,0,0,0,0,1,AJ Finch,caught,KK Nair,Kolkata Knight Riders
1304076,2,9,1,SS Iyer,R Ashwin,N Rana,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,9,2,SS Iyer,R Ashwin,N Rana,NA,6,0,6,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,9,3,SS Iyer,R Ashwin,N Rana,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,9,4,SS Iyer,R Ashwin,N Rana,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,9,5,SS Iyer,R Ashwin,N Rana,NA,2,0,2,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,9,6,SS Iyer,R Ashwin,N Rana,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,10,1,SS Iyer,YS Chahal,N Rana,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,10,2,N Rana,YS Chahal,SS Iyer,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,10,3,SS Iyer,YS Chahal,N Rana,wides,0,1,1,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,10,4,SS Iyer,YS Chahal,N Rana,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,10,5,N Rana,YS Chahal,SS Iyer,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,10,6,SS Iyer,YS Chahal,N Rana,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,10,7,N Rana,YS Chahal,SS Iyer,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,11,1,N Rana,R Ashwin,SS Iyer,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,11,2,N Rana,R Ashwin,SS Iyer,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,11,3,SS Iyer,R Ashwin,N Rana,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,11,4,N Rana,R Ashwin,SS Iyer,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,11,5,SS Iyer,R Ashwin,N Rana,NA,6,0,6,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,11,6,SS Iyer,R Ashwin,N Rana,NA,2,0,2,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,12,1,N Rana,YS Chahal,SS Iyer,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,12,2,N Rana,YS Chahal,SS Iyer,NA,4,0,4,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,12,3,N Rana,YS Chahal,SS Iyer,NA,6,0,6,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,12,4,N Rana,YS Chahal,SS Iyer,NA,3,0,3,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,12,5,SS Iyer,YS Chahal,N Rana,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,12,6,N Rana,YS Chahal,SS Iyer,NA,0,0,0,0,1,N Rana,caught,JC Buttler,Kolkata Knight Riders
1304076,2,13,1,SS Iyer,R Ashwin,AD Russell,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,13,2,SS Iyer,R Ashwin,AD Russell,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,13,3,SS Iyer,R Ashwin,AD Russell,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,13,4,AD Russell,R Ashwin,SS Iyer,NA,0,0,0,0,1,AD Russell,bowled,NA,Kolkata Knight Riders
1304076,2,13,5,VR Iyer,R Ashwin,SS Iyer,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,13,6,SS Iyer,R Ashwin,VR Iyer,NA,2,0,2,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,14,1,VR Iyer,OC McCoy,SS Iyer,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,14,2,SS Iyer,OC McCoy,VR Iyer,wides,0,1,1,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,14,3,SS Iyer,OC McCoy,VR Iyer,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,14,4,VR Iyer,OC McCoy,SS Iyer,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,14,5,SS Iyer,OC McCoy,VR Iyer,NA,6,0,6,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,14,6,SS Iyer,OC McCoy,VR Iyer,wides,0,1,1,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,14,7,SS Iyer,OC McCoy,VR Iyer,NA,4,0,4,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,14,8,SS Iyer,OC McCoy,VR Iyer,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,15,1,VR Iyer,TA Boult,SS Iyer,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,15,2,SS Iyer,TA Boult,VR Iyer,NA,6,0,6,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,15,3,SS Iyer,TA Boult,VR Iyer,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,15,4,VR Iyer,TA Boult,SS Iyer,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,15,5,SS Iyer,TA Boult,VR Iyer,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,15,6,VR Iyer,TA Boult,SS Iyer,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,16,1,VR Iyer,YS Chahal,SS Iyer,NA,0,0,0,0,1,VR Iyer,stumped,SV Samson,Kolkata Knight Riders
1304076,2,16,2,SP Jackson,YS Chahal,SS Iyer,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,16,3,SP Jackson,YS Chahal,SS Iyer,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,16,4,SS Iyer,YS Chahal,SP Jackson,wides,0,1,1,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,16,5,SS Iyer,YS Chahal,SP Jackson,NA,0,0,0,0,1,SS Iyer,lbw,NA,Kolkata Knight Riders
1304076,2,16,6,Shivam Mavi,YS Chahal,SP Jackson,NA,0,0,0,0,1,Shivam Mavi,caught,R Parag,Kolkata Knight Riders
1304076,2,16,7,PJ Cummins,YS Chahal,SP Jackson,NA,0,0,0,0,1,PJ Cummins,caught,SV Samson,Kolkata Knight Riders
1304076,2,17,1,SP Jackson,TA Boult,UT Yadav,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,17,2,UT Yadav,TA Boult,SP Jackson,NA,6,0,6,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,17,3,UT Yadav,TA Boult,SP Jackson,NA,2,0,2,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,17,4,UT Yadav,TA Boult,SP Jackson,NA,6,0,6,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,17,5,UT Yadav,TA Boult,SP Jackson,NA,4,0,4,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,17,6,UT Yadav,TA Boult,SP Jackson,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,18,1,UT Yadav,M Prasidh Krishna,SP Jackson,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,18,2,SP Jackson,M Prasidh Krishna,UT Yadav,NA,2,0,2,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,18,3,SP Jackson,M Prasidh Krishna,UT Yadav,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,18,4,UT Yadav,M Prasidh Krishna,SP Jackson,wides,0,1,1,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,18,5,UT Yadav,M Prasidh Krishna,SP Jackson,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,18,6,SP Jackson,M Prasidh Krishna,UT Yadav,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,18,7,UT Yadav,M Prasidh Krishna,SP Jackson,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,19,1,SP Jackson,OC McCoy,UT Yadav,NA,2,0,2,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,19,2,SP Jackson,OC McCoy,UT Yadav,NA,0,0,0,0,1,SP Jackson,caught,M Prasidh Krishna,Kolkata Knight Riders
1304076,2,19,3,CV Varun,OC McCoy,UT Yadav,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
1304076,2,19,4,UT Yadav,OC McCoy,CV Varun,NA,0,0,0,0,1,UT Yadav,bowled,NA,Kolkata Knight Riders
1304075,1,0,1,RD Gaikwad,Mohammed Shami,RV Uthappa,NA,0,0,0,0,0,NA,NA,NA,Chennai Super Kings
1304075,1,0,2,RD Gaikwad,Mohammed Shami,RV Uthappa,NA,0,0,0,0,0,NA,NA,NA,Chennai Super Kings
1304075,1,0,3,RD Gaikwad,Mohammed Shami,RV Uthappa,NA,1,0,1,0,0,NA,NA,NA,Chennai Super Kings
1304075,1,0,4,RV Uthappa,Mohammed Shami,RD Gaikwad,wides,0,1,1,0,0,NA,NA,NA,Chennai Super Kings
1304075,1,0,5,RV Uthappa,Mohammed Shami,RD Gaikwad,NA,0,0,0,0,0,NA,NA,NA,Chennai Super Kings
1304075,1,0,6,RV Uthappa,Mohammed Shami,RD Gaikwad,NA,0,0,0,0,0,NA,NA,NA,Chennai Super Kings
1304075,1,0,7,RV Uthappa,Mohammed Shami,RD Gaikwad,NA,1,0,1,0,0,NA,NA,NA,Chennai Super Kings
1304075,1,1,1,RV Uthappa,Yash Dayal,RD Gaikwad,NA,0,0,0,0,0,NA,NA,NA,Chennai Super Kings
1304075,1,1,2,RV Uthappa,Yash Dayal,RD Gaikwad,NA,0,0,0,0,0,NA,NA,NA,Chennai Super Kings
1304075,1,1,3,RV Uthappa,Yash Dayal,RD Gaikwad,NA,1,0,1,0,0,NA,NA,NA,Chennai Super Kings
1304075,1,1,4,RD Gaikwad,Yash Dayal,RV Uthappa,NA,1,0,1,0,0,NA,NA,NA,Chennai Super Kings
1304075,1,1,5,RV Uthappa,Yash Dayal,RD Gaikwad,NA,0,0,0,0,0,NA,NA,NA,Chennai Super Kings
1304075,1,1,6,RV Uthappa,Yash Dayal,RD Gaikwad,wides,0,1,1,0,0,NA,NA,NA,Chennai Super Kings
1304075,1,1,7,RV Uthappa,Yash Dayal,RD Gaikwad,NA,1,0,1,0,0,NA,NA,NA,Chennai Super Kings
1304075,1,2,1,RV Uthappa,Mohammed Shami,RD Gaikwad,NA,0,0,0,0,0,NA,NA,NA,Chennai Super Kings
1304075,1,2,2,RV Uthappa,Mohammed Shami,RD Gaikwad,NA,0,0,0,0,1,RV Uthappa,lbw,NA,Chennai Super Kings
1304075,1,2,3,MM Ali,Mohammed Shami,RD Gaikwad,NA,1,0,1,0,0,NA,NA,NA,Chennai Super Kings
1304075,1,2,4,RD Gaikwad,Mohammed Shami,MM Ali,wides,0,1,1,0,0,NA,NA,NA,Chennai Super Kings
1304075,1,2,5,RD Gaikwad,Mohammed Shami,MM Ali,NA,4,0,4,0,0,NA,NA,NA,Chennai Super Kings
1304075,1,2,6,RD Gaikwad,Mohammed Shami,MM Ali,NA,2,0,2,0,0,NA,NA,NA,Chennai Super Kings
1304075,1,2,7,RD Gaikwad,Mohammed Shami,MM Ali,NA,1,0,1,0,0,NA,NA,NA,Chennai Super Kings
1304075,1,3,1,RD Gaikwad,Yash Dayal,MM Ali,NA,0,0,0,0,0,NA,NA,NA,Chennai Super Kings
1304075,1,3,2,RD Gaikwad,Yash Dayal,MM Ali,NA,0,0,0,0,0,NA,NA,NA,Chennai Super Kings
1304075,1,3,3,RD Gaikwad,Yash Dayal,MM Ali,NA,6,0,6,0,0,NA,NA,NA,Chennai Super Kings
1304075,1,3,4,RD Gaikwad,Yash Dayal,MM Ali,NA,0,0,0,0,0,NA,NA,NA,Chennai Super Kings
1304075,1,3,5,RD Gaikwad,Yash Dayal,MM Ali,NA,4,0,4,0,0,NA,NA,NA,Chennai Super Kings
1304075,1,3,6,RD Gaikwad,Yash Dayal,MM Ali,NA,1,0,1,0,0,NA,NA,NA,Chennai Super Kings
1304075,1,4,1,RD Gaikwad,Mohammed Shami,MM Ali,NA,0,0,0,0,0,NA,NA,NA,Chennai Super Kings
1304075,1,4,2,RD Gaikwad,Mohammed Shami,MM Ali,NA,4,0,4,0,0,NA,NA,NA,Chennai Super Kings
1304075,1,4,3,RD Gaikwad,Mohammed Shami,MM Ali,NA,0,0,0,0,0,NA,NA,NA,Chennai Super Kings
1304075,1,4,4,RD Gaikwad,Mohammed Shami,MM Ali,NA,0,0,0,0,0,NA,NA,NA,Chennai Super Kings
